time,open,high,low,close,VWAP,MA #1,MA #2,MA #3,BB Basis,BB #1 Upper,BB #1 Lower,BB #2 Upper,BB #2 Lower,Volume,Volume MA,Amplitude
2022-02-04T00:31:00-06:00,14804.5,14805,14801.5,14802,14760.964647923483,14800.940539461973,14801.345054226724,14800.800947880394,14804.1625,14814.54671277549,14793.778287224512,14819.738819163233,14788.586180836768,53,58.3,4.421797139200854
2022-02-04T00:32:00-06:00,14801.75,14808,14800.75,14804,14761.033997692897,14801.960359641316,14801.827771640046,14800.905834835135,14803.925,14814.093701983704,14793.756298016295,14819.178052975554,14788.671947024444,75,59.5,4.604261839897573
2022-02-04T00:33:00-06:00,14803,14803,14795,14795,14761.08010994716,14799.640239760878,14800.586358614582,14800.712200906115,14803.2875,14814.001130337767,14792.573869662234,14819.35794550665,14787.21705449335,59,60.65,4.823341721194503
2022-02-04T00:34:00-06:00,14796,14796.75,14794,14795,14761.114339556956,14798.09349317392,14799.570657048294,14800.524915630505,14802.6875,14813.83747197199,14791.53752802801,14819.412457957984,14785.962542042016,47,61.1,4.689577739181955
2022-02-04T00:35:00-06:00,14794,14794,14789.5,14790.75,14761.171712014522,14795.645662115947,14797.966901221333,14800.20442659344,14801.8625,14813.942933564442,14789.782066435557,14819.983150346663,14783.741849653336,89,62.45,4.677346917299248
2022-02-04T00:36:00-06:00,14791,14798,14790.75,14795.75,14761.246021806654,14795.680441410632,14797.563828272,14800.058379819884,14801.4375,14813.747937644535,14789.127062355465,14819.903156466804,14782.971843533196,104,65.9,4.843324535538006
2022-02-04T00:37:00-06:00,14796,14799,14796,14797,14761.301090081877,14796.120294273755,14797.461314040727,14799.958105071692,14801,14813.288205727444,14788.711794272556,14819.432308591167,14782.567691408833,72,67.4,4.724400371954909
2022-02-04T00:38:00-06:00,14797,14800.5,14796,14800.5,14761.317063181012,14797.580196182504,14798.01380239696,14799.97587211852,14800.55,14812.202896639079,14788.89710336092,14818.029344958619,14783.07065504138,20,66.05,4.709922928602979
2022-02-04T00:39:00-06:00,14799.75,14800.5,14797.5,14797.5,14761.338319570892,14797.55346412167,14797.92038377933,14799.894695983487,14799.85,14810.419295147689,14789.280704852312,14815.703942721531,14783.99605727847,27,64.25,4.599605320306012
2022-02-04T00:40:00-06:00,14797.5,14798.25,14796.5,14797.75,14761.348270290482,14797.618976081112,14797.889404910362,14799.824378082389,14799.1875,14808.459601970551,14789.915398029449,14813.095652955828,14785.279347044172,13,62.8,4.415759815770141
2022-02-04T00:41:00-06:00,14798,14801.75,14796.75,14800.25,14761.381423948902,14798.495984054074,14798.31860401757,14799.838332899359,14798.6625,14806.301667170706,14791.023332829294,14810.12125075606,14787.203749243941,41,63.15,4.453452730881745
2022-02-04T00:42:00-06:00,14801.25,14804.5,14800.25,14804.5,14761.40346093414,14800.497322702717,14799.442494196193,14799.991174443641,14798.55,14805.763875524366,14791.336124475632,14809.37081328655,14787.729186713448,25,62.4,4.440326748244213
2022-02-04T00:43:00-06:00,14804.25,14806,14803.5,14804.5,14761.453699011905,14801.831548468477,14800.362040705977,14800.139004789751,14798.625,14806.050462951742,14791.199537048258,14809.763194427613,14787.486805572387,55,62.1,4.315144377389748
2022-02-04T00:44:00-06:00,14804,14811,14803.5,14809.25,14761.5554970366,14804.304365645652,14801.978033304891,14800.437725944186,14799.2125,14807.93499248127,14790.490007518729,14812.296238721907,14786.128761278092,104,62.65,4.520618933687183
2022-02-04T00:45:00-06:00,14809.25,14811.25,14807.75,14808.75,14761.590638135134,14805.786243763769,14803.209299976728,14800.710259519787,14799.7,14809.359968934672,14790.04003106533,14814.189953402007,14785.210046597995,35,61.2,4.454772550868656
2022-02-04T00:46:00-06:00,14808,14813.25,14807.25,14809.5,14761.669996076864,14807.024162509178,14804.353063617324,14800.998447732252,14800.4125,14810.733927948453,14790.091072051548,14815.89464192268,14784.930358077321,78,59.05,4.554464644361
2022-02-04T00:47:00-06:00,14809.5,14812,14808.25,14810.5,14761.72914173961,14808.182775006118,14805.470688414174,14801.309974036112,14801.1625,14812.108132690277,14790.216867309724,14817.580949035417,14784.744050964584,58,58.6,4.502563699563517
2022-02-04T00:48:00-06:00,14810.5,14811.25,14808.75,14810,14761.7817739895,14808.788516670746,14806.294199611597,14801.594892920175,14801.825,14813.216992798198,14790.433007201804,14818.912989197295,14784.737010802706,52,59.15,4.373366041527161
2022-02-04T00:49:00-06:00,14810.25,14814,14805.25,14806.75,14761.86714771094,14808.109011113831,14806.377072409488,14801.763912824432,14802.175,14813.719587482998,14790.630412517,14819.491881224496,14784.858118775503,87,59.85,4.655729522718957
2022-02-04T00:50:00-06:00,14807,14807,14804,14805,14761.911679943685,14807.072674075887,14806.126695607763,14801.870014043303,14802.2125,14813.7886338554,14790.6363661446,14819.5767007831,14784.8482992169,49,57.15,4.548908263188702
2022-02-04T00:51:00-06:00,14805,14808.25,14802,14803.25,14761.95615674889,14805.798449383925,14805.603660042716,14801.915259484505,14802.275,14813.859364462087,14790.690635537912,14819.65154669313,14784.898453306869,50,57,4.658656117176528
2022-02-04T00:52:00-06:00,14802,14808,14800.25,14805,14762.030523063877,14805.532299589284,14805.493903671313,14802.0163985178,14802.325,14813.947284628493,14790.702715371508,14819.758426942739,14784.891573057263,84,57.45,4.858097658003849
2022-02-04T00:53:00-06:00,14806.75,14815.75,14806,14811.5,14762.14989530901,14807.521533059522,14806.58592118562,14802.327336271315,14803.15,14814.916902737685,14791.383097262315,14820.800354106528,14785.499645893471,117,60.35,5.1737042607132775
2022-02-04T00:54:00-06:00,14812.5,14816.25,14811.25,14812.75,14762.212731370879,14809.264355373014,14807.706662788234,14802.669062950945,14804.0375,14815.888950331779,14792.186049668222,14821.814675497668,14786.260324502333,59,60.95,5.162497534215647
2022-02-04T00:55:00-06:00,14813,14814.5,14810,14810.75,14762.253860763434,14809.759570248676,14808.259996826737,14802.934011706651,14805.0375,14815.533064540048,14794.541935459953,14820.780846810072,14789.294153189929,40,58.5,5.119755757814637
2022-02-04T00:56:00-06:00,14810.25,14812.5,14808.75,14810.5,14762.326981001728,14810.006380165783,14808.667270130967,14803.182076896597,14805.775,14815.608488704913,14795.941511295086,14820.525233057371,14791.024766942628,73,56.95,5.03138441860079
2022-02-04T00:57:00-06:00,14811,14812.25,14809,14811.5,14762.355161771407,14810.504253443856,14809.182311925337,14803.454795686872,14806.5,14815.760129588725,14797.239870411275,14820.39019438309,14792.60980561691,28,54.75,4.916456391594287
2022-02-04T00:58:00-06:00,14811.25,14816.25,14811.25,14813.5,14762.417792443333,14811.502835629237,14809.96734612073,14803.784146647959,14807.15,14816.459135296396,14797.840864703603,14821.113702944594,14793.186297055405,59,56.7,4.921846301814011
2022-02-04T00:59:00-06:00,14812,14812,14804.75,14807,14762.50516381031,14810.001890419491,14809.427828644233,14803.88958446278,14807.625,14815.818747619232,14799.431252380768,14819.915621428849,14795.334378571151,93,60,5.072049766213107
2022-02-04T01:00:00-06:00,14806.75,14811,14803.5,14806,14762.616550296589,14808.667926946327,14808.804587072555,14803.95877841482,14808.0375,14814.928209329379,14801.146790670622,14818.373563994068,14797.701436005933,122,65.45,5.228691716780003
2022-02-04T01:01:00-06:00,14805.25,14806,14801,14802,14762.727698927823,14806.445284630885,14807.567389422999,14803.894556171712,14808.125,14814.652825055278,14801.597174944722,14817.916737582917,14798.333262417083,134,70.1,5.213937412471616
2022-02-04T01:02:00-06:00,14802,14806.75,14802,14804,14762.862862114853,14805.630189753923,14806.918773164272,14803.89801334641,14808.1,14814.686729081302,14801.513270918698,14817.980093621953,14798.219906378048,159,76.8,5.184005966505705
2022-02-04T01:03:00-06:00,14803.5,14804.25,14800,14801.25,14762.928175308794,14804.170126502615,14805.888087134404,14803.811193236692,14807.9375,14815.01364831502,14800.86135168498,14818.55172247253,14797.32327752747,82,78.15,5.123747517053724
2022-02-04T01:04:00-06:00,14802.25,14803.75,14798,14803.25,14763.005612782596,14803.86341766841,14805.40843492815,14803.79279345844,14807.6375,14814.969748967007,14800.305251032994,14818.63587345051,14796.639126549491,98,77.85,5.164150903050258
2022-02-04T01:05:00-06:00,14802.75,14804.25,14798.5,14804.25,14763.066485407631,14803.992278445607,14805.197810395759,14803.807783836852,14807.4125,14814.869501747486,14799.955498252515,14818.598002621227,14796.226997378773,76,79.9,5.2019476189825
2022-02-04T01:06:00-06:00,14804.25,14816.75,14803,14814.75,14763.261009351105,14807.578185630404,14806.934572141985,14804.166545022528,14807.675,14815.751354380602,14799.598645619397,14819.789531570901,14795.560468429097,198,85.9,5.753434869370725
2022-02-04T01:07:00-06:00,14814,14816.25,14813.25,14814.5,14763.352606286406,14809.885457086935,14808.310104479806,14804.505346825068,14807.875,14816.406559061734,14799.343440938266,14820.6723385926,14795.0776614074,88,87.4,5.575793910056484
2022-02-04T01:08:00-06:00,14814.75,14825.5,14814.75,14824.25,14763.795435973692,14814.673638057957,14811.20826730166,14805.152712502935,14808.5875,14819.69973987601,14797.475260123989,14825.255859814015,14791.919140185984,379,103.75,5.909613657794775
2022-02-04T01:09:00-06:00,14825,14825.75,14818.75,14821,14764.035842688387,14816.782425371972,14812.98858233772,14805.67229569956,14809.3,14821.612189083724,14796.987810916275,14827.768283625586,14790.831716374412,207,109.75,5.979961163743499
2022-02-04T01:10:00-06:00,14821.5,14821.5,14816,14816.5,14764.138235333281,14816.688283581314,14813.62702191268,14806.027302397935,14809.875,14822.402469816367,14797.347530183633,14828.666204724552,14791.083795275448,95,112.05,5.948995927372951
2022-02-04T01:11:00-06:00,14816.25,14816.25,14812.25,14813.75,14764.240771561263,14815.708855720875,14813.64938156492,14806.280505598002,14810.4,14822.649897961288,14798.150102038711,14828.774846941933,14792.025153058066,103,114.7,5.823254254639212
2022-02-04T01:12:00-06:00,14813.25,14813.25,14807,14810,14764.413724575237,14813.805903813916,14812.985857644026,14806.402456234133,14810.65,14822.650416664002,14798.649583335997,14828.650624996004,14792.649375003995,190,120,5.850786238210876
2022-02-04T01:13:00-06:00,14810.25,14810.25,14803,14803.5,14764.50426639193,14810.37060254261,14811.261156254202,14806.307293734653,14810.25,14822.637493695162,14797.862506304838,14828.831240542744,14791.668759457256,111,119.7,5.941058093810175
2022-02-04T01:14:00-06:00,14804.25,14804.75,14794.75,14798,14764.633580729427,14806.247068361741,14808.850036935257,14806.034923448271,14809.5125,14822.930282040648,14796.094717959353,14829.639173060972,14789.38582693903,189,126.2,6.202925313564357
2022-02-04T01:15:00-06:00,14799,14800.75,14796.5,14798.25,14764.710948526566,14803.581378907827,14806.922757492483,14805.779680056525,14808.8875,14823.15413502338,14794.620864976621,14830.28745253507,14787.48754746493,116,130,6.076930132044076
2022-02-04T01:16:00-06:00,14799,14799,14784.25,14787.25,14764.842613454546,14798.137585938552,14803.34589249385,14805.172149562868,14807.725,14824.790974922693,14790.659025077308,14833.32396238404,14782.12603761596,264,139.55,6.63648302675091
2022-02-04T01:17:00-06:00,14787.25,14787.25,14781.5,14786,14764.89674150205,14794.091723959034,14800.192093858604,14804.543554495232,14806.45,14825.84819579141,14787.051804208591,14835.547293687116,14777.352706312886,138,145.05,6.579290573412142
2022-02-04T01:18:00-06:00,14786.5,14787.25,14778,14783.5,14764.954300813488,14790.561149306022,14797.157167702495,14803.853601888832,14804.95,14826.460230122851,14783.43976987715,14837.215345184277,14772.684654815725,164,150.3,6.751594407385552
2022-02-04T01:19:00-06:00,14782,14783.5,14780,14781.25,14764.991141470877,14787.457432870682,14794.26495539295,14803.112500187559,14803.6625,14827.485952205558,14779.839047794443,14839.397678308336,14767.927321691664,114,151.35,6.541814123038097
2022-02-04T01:20:00-06:00,14781,14781,14772.25,14772.5,14765.04330852024,14782.471621913788,14790.30769077605,14802.108811656819,14801.9875,14829.363801340412,14774.611198659586,14843.051952010617,14760.923047989381,263,158.4,6.684277728003381
2022-02-04T01:21:00-06:00,14773,14779,14772,14778,14765.085065431247,14780.981081275859,14788.069928816767,14801.318358815612,14800.7875,14830.092480379013,14771.482519620988,14844.74497056852,14756.830029431481,192,161.3,6.704646906841872
2022-02-04T01:22:00-06:00,14778.5,14778.75,14773,14776.25,14765.108144951499,14779.404054183906,14785.920850850081,14800.496445411822,14799.4,14830.535751156218,14768.264248843781,14846.103626734328,14752.696373265671,110,158.85,6.643056783819816
2022-02-04T01:23:00-06:00,14777.25,14778.5,14772.5,14774.75,14765.135559048882,14777.85270278927,14783.889787059157,14799.652299660615,14798.075,14830.987801459889,14765.162198540113,14847.444202189832,14748.70579781017,141,161.8,6.6015692493798275
2022-02-04T01:24:00-06:00,14775,14778.5,14774.25,14776.5,14765.172204918506,14777.401801859514,14782.546189412038,14798.893207868463,14796.7375,14830.852553496676,14762.622446503323,14847.910080245014,14745.564919754985,170,165.4,6.449855104258548
2022-02-04T01:25:00-06:00,14777.5,14780.25,14777,14779,14765.189824621672,14777.934534573009,14781.901427700759,14798.240971544907,14795.475,14830.247079316121,14760.70292068388,14847.633118974181,14743.31688102582,68,165,6.243412839467674
2022-02-04T01:26:00-06:00,14778,14780.25,14777.25,14779,14765.210622256947,14778.289689715339,14781.37389539153,14797.610120018844,14793.6875,14827.984684651221,14759.390315348779,14845.133276976832,14742.241723023168,80,159.1,6.034160398211696
2022-02-04T01:27:00-06:00,14779.5,14785,14779.5,14781.75,14765.264781576452,14779.443126476892,14781.442278047616,14797.0901160838,14792.05,14825.328221107162,14758.771778892837,14841.967331660744,14742.132668339254,169,163.15,5.999698437036748
2022-02-04T01:28:00-06:00,14781.25,14781.25,14768.75,14772,14765.294379034247,14776.962084317927,14779.725500220777,14796.267489326954,14789.4375,14820.310981744047,14758.564018255953,14835.74772261607,14743.12727738393,179,153.15,6.4190727314214735
2022-02-04T01:29:00-06:00,14773,14773,14767.5,14769.75,14765.30550309715,14774.558056211952,14777.911772907908,14795.398063447381,14786.875,14815.250825979168,14758.499174020832,14829.43873896875,14744.31126103125,123,148.95,6.359777716491056
2022-02-04T01:30:00-06:00,14770.25,14778.5,14769,14776.5,14765.340025338053,14775.205370807967,14777.655086924651,14794.778454809762,14784.875,14810.077926417383,14759.672073582617,14822.679389626073,14747.070610373927,196,154,6.562372702523891
2022-02-04T01:31:00-06:00,14776,14777.25,14772.25,14772.25,14765.358703814964,14774.220247205312,14776.672343847442,14794.039816947148,14782.8,14804.77930845483,14760.820691545168,14815.768962682245,14749.831037317754,116,154.65,6.461574463651382
2022-02-04T01:32:00-06:00,14772.75,14779.75,14770.75,14779.5,14765.378201764255,14775.98016480354,14777.186463147907,14793.563101637406,14781.275,14799.38570125815,14763.164298741849,14808.441051887226,14754.108948112773,92,149.75,6.625343853093228
2022-02-04T01:33:00-06:00,14780,14782,14776.5,14777.75,14765.413196002199,14776.570109869028,14777.288924393742,14793.044639288639,14779.9875,14794.989562361718,14764.985437638281,14802.490593542578,14757.48440645742,140,151.2,6.552741023861407
2022-02-04T01:34:00-06:00,14779,14780.75,14776.75,14778.5,14765.424582570697,14777.213406579353,14777.509119958517,14792.567765869338,14779.0125,14791.534954825893,14766.490045174109,14797.796182238837,14760.228817761164,46,144.05,6.388048054580026
2022-02-04T01:35:00-06:00,14778.25,14779.25,14772,14775.25,14765.444864864869,14776.558937719568,14777.09837087515,14791.999970267065,14777.8625,14786.825584016176,14768.899415983822,14791.307126024267,14764.417873975732,108,143.65,6.443657857510347
2022-02-04T01:36:00-06:00,14774.75,14774.75,14768.75,14770.75,14765.462289602967,14774.62262514638,14775.944121625123,14791.303249930439,14777.0375,14785.410484828768,14768.664515171233,14789.596977243153,14764.478022756848,157,138.3,6.415034769929035
2022-02-04T01:37:00-06:00,14771,14776.5,14770.75,14774.25,14765.485096872648,14774.498416764252,14775.636099511465,14790.7441269819,14776.45,14783.813083587342,14769.08691641266,14787.494625381012,14765.40537461899,147,138.75,6.372129300901355
2022-02-04T01:38:00-06:00,14774,14774,14770.25,14771,14765.495066925738,14773.332277842836,14774.793172327561,14790.096778556263,14775.825,14782.800134401155,14768.849865598846,14786.287701601732,14765.36229839827,86,134.85,6.202959668585138
2022-02-04T01:39:00-06:00,14770,14771.5,14758.25,14758.5,14765.48262750372,14768.388185228558,14771.830777358913,14789.060818603599,14774.6875,14784.567878284644,14764.807121715356,14789.508067426967,14759.866932573033,246,141.45,6.6576074319022265
2022-02-04T01:40:00-06:00,14758.5,14765.75,14756.25,14759.25,14765.460884384938,14765.342123485705,14769.543363293657,14788.083414714956,14774.025,14785.965372690602,14762.084627309398,14791.935559035903,14756.114440964097,234,140,6.840987597585954
2022-02-04T01:41:00-06:00,14759,14759.25,14744.25,14747,14765.298244897715,14759.228082323803,14765.444569967538,14786.736417511187,14772.475,14789.084409981779,14755.865590018222,14797.389114972668,14747.560885027333,586,159.7,7.367375494515892
2022-02-04T01:42:00-06:00,14746.75,14750,14743,14744,14765.171530181742,14754.152054882536,14761.545557246167,14785.335223494427,14770.8625,14791.47285844251,14750.252141557488,14801.778037663764,14739.946962336235,358,172.1,7.3436738497084155
2022-02-04T01:43:00-06:00,14743.75,14746,14732.75,14738,14764.936031102217,14748.768036588357,14757.264546837772,14783.783248953627,14769.025,14794.009945466076,14744.040054533923,14806.502418199114,14731.547581800885,502,190.15,7.724727149727228
2022-02-04T01:44:00-06:00,14738.5,14740.25,14732.5,14734,14764.823700776657,14743.845357725571,14753.034629230904,14782.151011283016,14766.9,14795.888963417381,14737.911036582618,14810.383445126072,14723.416554873927,215,192.4,7.726357656196439
2022-02-04T01:45:00-06:00,14734.25,14744,14733,14743.25,14764.75300397572,14743.646905150381,14751.255605734375,14780.87556829013,14765.1125,14795.281389190844,14734.943610809154,14810.365833786269,14719.85916621373,161,197.05,7.937560388054733
2022-02-04T01:46:00-06:00,14744,14747.25,14741.75,14743.5,14764.67510815239,14743.59793676692,14749.845495600852,14779.6501398216,14763.3375,14794.198589984222,14732.476410015777,14809.629134976334,14717.045865023665,214,203.75,7.780298427535072
2022-02-04T01:47:00-06:00,14744.5,14752.5,14742.5,14750.25,14764.606120628436,14745.815291177947,14749.919041855243,14778.686200811057,14761.7625,14791.91107998093,14731.613920019072,14806.985369971395,14716.539630028607,241,207.35,7.923504980597325
2022-02-04T01:48:00-06:00,14750.25,14750.5,14740,14745,14764.554576104514,14745.543527451964,14749.024670608835,14777.581735210693,14760.4125,14791.021026180118,14729.803973819882,14806.325289270177,14714.499710729824,151,205.95,8.089730465720079
2022-02-04T01:49:00-06:00,14744.5,14748,14743,14748,14764.526462818803,14746.362351634643,14748.838366861773,14776.611842252965,14759.325,14790.074430887647,14728.575569112354,14805.449146331472,14713.20085366853,88,204.2,7.890393016318783
2022-02-04T01:50:00-06:00,14745.5,14755.25,14745.5,14752.5,14764.501995099752,14748.408234423096,14749.50411834145,14775.82129004795,14758.125,14787.959334247242,14728.290665752758,14802.876501370863,14713.373498629137,104,199.6,8.01036766042725
2022-02-04T01:51:00-06:00,14751,14757,14750.5,14751.5,14764.478291243144,14749.43882294873,14749.867005915732,14775.023870702116,14757.0875,14786.322015132191,14727.852984867808,14800.939272698286,14713.235727301713,118,199.7,7.912924585560975
2022-02-04T01:52:00-06:00,14752.25,14753.5,14748,14748.75,14764.452944030867,14749.209215299154,14749.663913931054,14774.16243231844,14755.55,14783.09342026882,14728.006579731178,14796.86513040323,14714.234869596768,101,200.15,7.757252031653816
2022-02-04T01:53:00-06:00,14749.5,14749.5,14736.25,14738.75,14764.395464874293,14745.722810199435,14747.67956594359,14773.001368963738,14753.6,14780.082258210787,14727.117741789214,14793.32338731618,14713.87661268382,144,200.35,8.111622868321312
2022-02-04T01:54:00-06:00,14740,14745,14736.75,14738.25,14764.35522790143,14743.23187346629,14745.965099408391,14771.861979817386,14751.5875,14776.249857451427,14726.925142548573,14788.581036177142,14714.593963822857,95,202.8,8.120550425203808
2022-02-04T01:55:00-06:00,14738,14740.5,14737.25,14738,14764.33242843183,14741.487915644193,14744.516899515957,14770.751750970914,14749.725,14772.513099964988,14726.936900035013,14783.907149947483,14715.542850052518,51,199.95,7.80632136551324
2022-02-04T01:56:00-06:00,14738.25,14740,14737.75,14739,14764.292372416576,14740.658610429462,14743.513826876691,14769.710709955474,14748.1375,14769.204343020883,14727.070656979118,14779.737764531325,14716.537235468677,91,196.65,7.447849019351096
2022-02-04T01:57:00-06:00,14737.75,14745.75,14737.25,14745.25,14764.249180436482,14742.189073619642,14743.829494717293,14768.908719465131,14746.6875,14764.028113454437,14729.346886545563,14772.698420181654,14720.676579818346,116,195.1,7.515729727780057
2022-02-04T01:58:00-06:00,14745.75,14748.25,14738,14738,14764.172875394772,14740.792715746427,14742.769586586875,14767.89531882693,14745.0375,14758.700657577605,14731.374342422396,14765.532236366407,14724.542763633593,194,200.5,7.692134261471666
2022-02-04T01:59:00-06:00,14737.5,14743.25,14725.75,14743.25,14764.028926221641,14741.611810497618,14742.85693448017,14767.087275586702,14744.275,14756.471208429753,14732.078791570246,14762.56931264463,14725.98068735537,314,203.9,8.324899792989623
2022-02-04T02:00:00-06:00,14744,14754.5,14736,14750.75,14763.88156322893,14744.657873665079,14744.292037301959,14766.55162720681,14743.85,14754.4121967385,14733.2878032615,14759.69329510775,14728.00670489225,512,217.8,8.98135787086126
2022-02-04T02:01:00-06:00,14750.25,14759.75,14749.5,14751.5,14763.816731084067,14746.938582443387,14745.60257597433,14766.058131232818,14744.075,14755.078522157313,14733.071477842688,14760.580283235971,14727.56971676403,373,207.15,9.063205750160533
2022-02-04T02:02:00-06:00,14752.25,14755.5,14744,14755.25,14763.767581977316,14749.709054962257,14747.356653069906,14765.703766274364,14744.6375,14756.670241786074,14732.604758213927,14762.686612679112,14726.58838732089,239,201.2,9.22041828240824
2022-02-04T02:03:00-06:00,14754.5,14764.25,14753.75,14763,14763.745099922064,14754.139369974839,14750.200897966288,14765.615118199796,14745.8875,14759.928934217713,14731.846065782289,14766.949651326568,14724.825348673434,392,195.7,9.302971941607709
2022-02-04T02:04:00-06:00,14762.75,14764.5,14758,14759,14763.735105025109,14755.759579983225,14751.80073469969,14765.398229078492,14747.1375,14761.17448239973,14733.10051760027,14768.192973599596,14726.082026400405,185,194.2,9.122135042149146
2022-02-04T02:05:00-06:00,14758.25,14762,14748.75,14753.25,14763.68869187619,14754.92305332215,14752.064237481563,14764.999926485754,14747.6375,14761.79683878887,14733.478161211131,14768.876508183306,14726.398491816695,309,201.6,9.388448910397589
2022-02-04T02:06:00-06:00,14753.5,14757.25,14749.5,14754.5,14763.66111267109,14754.7820355481,14752.507103394006,14764.655666600975,14748.1875,14762.51481220515,14733.86018779485,14769.678468307726,14726.696531692274,168,199.3,9.282742529081615
2022-02-04T02:07:00-06:00,14754.5,14767.25,14754.25,14767,14763.657572941676,14758.8546903654,14755.142175504187,14764.732529991106,14749.025,14765.52946909289,14732.52053090711,14773.781703639334,14724.268296360666,260,200.25,9.522565591721511
2022-02-04T02:08:00-06:00,14767,14769,14755.5,14755.75,14763.645037094093,14757.819793576933,14755.25268904888,14764.43802081107,14749.5625,14766.207225140417,14732.917774859583,14774.529587710624,14724.595412289376,214,203.4,9.779174263223348
2022-02-04T02:09:00-06:00,14756.75,14761,14754.75,14758,14763.626601647795,14757.879862384621,14755.752200130903,14764.226938161528,14750.0625,14767.085921365871,14733.039078634129,14775.597632048806,14724.527367951194,197,208.85,9.551485601079907
2022-02-04T02:10:00-06:00,14758,14762.5,14755.25,14756.75,14763.613787614559,14757.503241589748,14755.93361828892,14763.981792648035,14750.275,14767.51949187256,14733.03050812744,14776.141737808839,14724.40826219116,144,210.85,9.403002659074751
2022-02-04T02:11:00-06:00,14756.25,14758,14751.5,14755.5,14763.595715555843,14756.835494393164,14755.854778600025,14763.703701085804,14750.475,14767.863861375685,14733.086138624316,14776.558292063528,14724.391707936473,129,211.4,9.215712164940896
2022-02-04T02:12:00-06:00,14755.75,14756.75,14749,14756,14763.578587277103,14756.55699626211,14755.88118249093,14763.451120722335,14750.8375,14768.369096477845,14733.305903522154,14777.134894716768,14724.540105283231,109,211.8,9.12115008978342
2022-02-04T02:13:00-06:00,14756.25,14763,14756.25,14760.25,14763.56942824906,14757.787997508074,14756.675512947124,14763.346165944553,14751.9125,14768.978017130834,14734.846982869167,14777.510775696252,14726.31422430375,151,212.15,8.968172664636102
2022-02-04T02:14:00-06:00,14759,14761,14750.5,14752,14763.547156881748,14755.858665005382,14755.82541968401,14762.974160503747,14752.6,14768.474822829603,14736.725177170398,14776.412234244404,14728.787765755596,152,215,9.067000234659579
2022-02-04T02:15:00-06:00,14752,14758.5,14751,14752.75,14763.523669664151,14754.822443336921,14755.266252468735,14762.638942126576,14753.3375,14767.732182180785,14738.942817819214,14774.929523271177,14731.745476728822,154,220.15,8.965903445326703
2022-02-04T02:16:00-06:00,14752.75,14766,14752.75,14762.5,14763.51358814962,14757.38162889128,14756.581479292601,14762.634386647016,14754.5125,14767.830227844419,14741.194772155583,14774.489091766629,14734.535908233373,202,225.7,9.242296771434658
2022-02-04T02:17:00-06:00,14760.75,14768,14760.75,14764.25,14763.516893044933,14759.67108592752,14757.975755784855,14762.687357576622,14755.4625,14768.712287738286,14742.212712261713,14775.33718160743,14735.587818392569,252,232.5,9.113761495858228
2022-02-04T02:18:00-06:00,14765.5,14773.25,14765.5,14769.5,14763.546008713276,14762.947390618347,14760.071072914881,14762.91072290198,14757.0375,14769.03986955732,14745.03513044268,14775.04105433598,14739.033945664021,310,238.3,9.025776883222212
2022-02-04T02:19:00-06:00,14769.25,14769.75,14759.5,14762,14763.546752899996,14762.631593745564,14760.421786930357,14762.880863134702,14757.975,14768.3406885922,14747.609311407801,14773.5235328883,14742.4264671117,230,234.1,9.10475901978852
2022-02-04T02:20:00-06:00,14761,14764.25,14748.5,14750,14763.510911413068,14758.421062497042,14758.526916579383,14762.458539753236,14757.9375,14768.412320998581,14747.462679001419,14773.649731497871,14742.225268502129,244,220.7,9.533484244318293
2022-02-04T02:21:00-06:00,14751.5,14757.25,14750.75,14756.5,14763.491349140033,14757.780708331362,14758.158386292223,14762.263177794113,14758.1875,14768.267027516324,14748.107972483676,14773.306791274485,14743.068208725515,143,209.2,9.337775583394532
2022-02-04T02:22:00-06:00,14756.75,14757.5,14748,14750,14763.471167818114,14755.187138887575,14756.67504333,14761.861106391028,14757.925,14768.555263404884,14747.294736595115,14773.870395107326,14741.979604892673,110,202.75,9.348241674788433
2022-02-04T02:23:00-06:00,14751,14757,14745.75,14747.25,14763.437965724746,14752.54142592505,14754.961399088183,14761.382053722471,14757.1375,14768.458360165656,14745.816639834346,14774.118790248483,14740.156209751518,157,191,9.470935760285954
2022-02-04T02:24:00-06:00,14746.75,14751.25,14743,14743.75,14763.382298708475,14749.6109506167,14752.92296289033,14760.803953600423,14756.375,14769.063084960006,14743.686915039994,14775.407127440008,14737.342872559992,204,191.95,9.392165711235247
2022-02-04T02:25:00-06:00,14745,14746.25,14737.75,14739.25,14763.319318093154,14746.157300411132,14750.436969637543,14760.097266597131,14755.675,14770.36266489545,14740.987335104548,14777.706497343175,14733.643502656823,181,185.55,9.334606633091038
2022-02-04T02:26:00-06:00,14739.25,14748,14739.25,14744.75,14763.276004608506,14745.688200274088,14749.40297515799,14759.594077528373,14755.1875,14770.626796455723,14739.748203544277,14778.346444683584,14732.028555316416,144,184.35,9.296890076117423
2022-02-04T02:27:00-06:00,14745.25,14746.25,14736,14737,14763.22593061554,14742.792133516059,14747.147888765627,14758.853288101212,14753.6875,14770.046652638437,14737.328347361563,14778.226228957656,14729.148771042344,137,178.2,9.358381038948558
2022-02-04T02:28:00-06:00,14736.75,14737.5,14728.5,14730,14763.12583045545,14738.528089010706,14744.03009080824,14757.907278655272,14752.4,14771.696631830822,14733.103368169177,14781.344947746233,14723.455052253767,207,177.85,9.335259681597037
